"","","","","","",""
"","","","","","",""
"LSOA code (2021)","LSOA name (2021)","Health Deprivation and Disability rank - England","Health Deprivation and Disability decile - England","Health Deprivation and Disability rank rebased for London","Health Deprivation and Disability decile rebased for London","Health Deprivation and Disability quintile rebased for London"
"E01002804","Islington 001D","4648","2","100","1","1"
"E01003303","Lewisham 039C","4679","2","101","1","1"
"E01003321","Lewisham 020C","4749","2","102","1","1"
"E01001827","Hackney 029D","4752","2","103","1","1"
"E01004541","Wandsworth 007D","4770","2","104","1","1"
"E01033486","Islington 011E","4779","2","105","1","1"
"E01033705","Hackney 028D","4780","2","106","1","1"
"E01000105","Barking and Dagenham 014C","4792","2","107","1","1"
"E01001838","Hackney 019E","4832","2","108","1","1"
"E01001801","Hackney 008B","4838","2","109","1","1"
"E01004241","Tower Hamlets 012B","4872","2","110","1","1"
"E01000889","Camden 007A","4876","2","111","1","1"
"E01002773","Islington 004D","4899","2","112","1","1"
"E01004206","Tower Hamlets 013B","4913","2","113","1","1"
"E01000984","Croydon 022F","4923","2","114","1","1"
"E01000434","Bexley 008G","4935","2","115","1","1"
"E01032564","Lewisham 037E","4945","2","116","1","1"
"E01000093","Barking and Dagenham 022B","4959","2","117","1","1"
"E01004746","Westminster 021D","4968","2","118","1","1"
"E01000028","Barking and Dagenham 001B","4979","2","119","1","1"
"E01033598","Westminster 009F","4980","2","120","1","1"
"E01002923","Kingston upon Thames 013A","5001","2","121","1","1"
"E01003337","Lewisham 010B","5007","2","122","1","1"
"E01001776","Hackney 025F","5009","2","123","1","1"
"E01000789","Bromley 032B","5013","2","124","1","1"
"E01000938","Camden 029A","5023","2","125","1","1"
"E01035694","Tower Hamlets 024G","5038","2","126","1","1"
"E01004236","Tower Hamlets 008B","5045","2","127","1","1"
"E01003132","Lambeth 024A","5057","2","128","1","1"
"E01001429","Enfield 030D","5064","2","129","1","1"
"E01001574","Greenwich 008D","5069","2","130","1","1"
"E01001849","Hackney 018D","5073","2","131","1","1"
"E01003041","Lambeth 017C","5081","2","132","1","1"
"E01032744","Ealing 010G","5094","2","133","1","1"
"E01033702","Hackney 028C","5098","2","134","1","1"
"E01002720","Islington 016C","5103","2","135","1","1"
"E01003961","Southwark 012B","5106","2","136","1","1"
"E01000429","Bexley 008B","5146","2","137","1","1"
"E01002763","Islington 007D","5158","2","138","1","1"
"E01002790","Islington 016D","5175","2","139","1","1"
"E01035677","Tower Hamlets 014I","5185","2","140","1","1"
"E01004125","Sutton 001A","5186","2","141","1","1"
"E01001588","Greenwich 012A","5190","2","142","1","1"
"E01001885","Hammersmith and Fulham 015A","5191","2","143","1","1"
"E01004283","Tower Hamlets 016A","5228","2","144","1","1"
"E01001788","Hackney 013C","5239","2","145","1","1"
"E01001654","Greenwich 029B","5253","2","146","1","1"
"E01004740","Westminster 021A","5260","2","147","1","1"
"E01001787","Hackney 013B","5264","2","148","1","1"
"E01003498","Newham 027B","5295","2","149","1","1"
"E01002782","Islington 012E","5300","2","150","1","1"
"E01004334","Waltham Forest 024B","5315","2","151","1","1"
"E01001575","Greenwich 003A","5332","2","152","1","1"
"E01003995","Southwark 014B","5346","2","153","1","1"
"E01002741","Islington 009B","5380","2","154","1","1"
"E01000056","Barking and Dagenham 018C","5383","2","155","1","1"
"E01000744","Bromley 009B","5411","2","156","1","1"
"E01033603","Westminster 009I","5424","2","157","1","1"
"E01002778","Islington 012B","5438","2","158","1","1"
"E01000863","Camden 021A","5443","2","159","1","1"
"E01004035","Southwark 011D","5446","2","160","1","1"
"E01004670","Westminster 009A","5463","2","161","1","1"
"E01001830","Hackney 014C","5491","2","162","1","1"
"E01001726","Hackney 004B","5493","2","163","1","1"
"E01001944","Hammersmith and Fulham 004B","5518","2","164","1","1"
"E01004207","Tower Hamlets 011A","5532","2","165","1","1"
"E01001021","Croydon 044D","5538","2","166","1","1"
"E01004696","Westminster 017D","5542","2","167","1","1"
"E01004622","Wandsworth 024D","5554","2","168","1","1"
"E01003601","Newham 028A","5587","2","169","1","1"
"E01001765","Hackney 010B","5588","2","170","1","1"
"E01002851","Kensington and Chelsea 015D","5618","2","171","1","1"
"E01033713","Hackney 010G","5626","2","172","1","1"
"E01035668","Tower Hamlets 009E","5627","2","173","1","1"
"E01001786","Hackney 013A","5632","2","174","1","1"
"E01001653","Greenwich 029A","5697","2","175","1","1"
"E01002716","Islington 014A","5698","2","176","1","1"
"E01000955","Camden 022D","5713","2","177","1","1"
"E01004665","Westminster 024A","5746","2","178","1","1"
"E01003192","Lewisham 034D","5749","2","179","1","1"
"E01004754","Westminster 010A","5754","2","180","1","1"
"E01001442","Enfield 002A","5761","2","181","1","1"
"E01004302","Tower Hamlets 025C","5771","2","182","1","1"
"E01003253","Lewisham 002E","5786","2","183","1","1"
"E01001056","Croydon 030D","5794","2","184","1","1"
"E01002797","Islington 018B","5797","2","185","1","1"
"E01002725","Islington 022E","5819","2","186","1","1"
"E01001715","Hackney 007A","5820","2","187","1","1"
"E01001760","Hackney 017C","5830","2","188","1","1"
"E01035650","Hackney 031C","5869","2","189","1","1"
"E01001625","Greenwich 025E","5876","2","190","1","1"
"E01004423","Waltham Forest 020D","5887","2","191","1","1"
"E01003196","Lewisham 029D","5895","2","192","1","1"
"E01001701","Greenwich 015C","5912","2","193","1","1"
"E01002038","Haringey 037B","5919","2","194","1","1"
"E01000868","Camden 015D","5928","2","195","1","1"
"E01001780","Hackney 032D","5934","2","196","1","1"
"E01004214","Tower Hamlets 030A","5940","2","197","1","1"
"E01004209","Tower Hamlets 011B","5944","2","198","1","1"
"E01004255","Tower Hamlets 023C","5946","2","199","1","1"
"E01002784","Islington 010C","5947","2","200","1","1"
"E01001705","Greenwich 005A","5949","2","201","1","1"
"E01001841","Hackney 022C","5954","2","202","1","1"
"E01001066","Croydon 034F","5958","2","203","1","1"
"E01003577","Newham 005C","6008","2","204","1","1"
"E01033605","Westminster 009K","6031","2","205","1","1"
"E01001602","Greenwich 031C","6033","2","206","1","1"
"E01033602","Westminster 009H","6036","2","207","1","1"
"E01001171","Croydon 028C","6048","2","208","1","1"
"E01004247","Tower Hamlets 020C","6064","2","209","1","1"
"E01003986","Southwark 011A","6075","2","210","1","1"
"E01004752","Westminster 022D","6082","2","211","1","1"
"E01033735","Greenwich 042D","6093","2","212","1","1"
"E01004679","Westminster 005E","6139","2","213","1","1"
"E01003347","Lewisham 030A","6144","2","214","1","1"
"E01001834","Hackney 014E","6148","2","215","1","1"
"E01001850","Hackney 019F","6157","2","216","1","1"
"E01035684","Tower Hamlets 020E","6172","2","217","1","1"
"E01001920","Hammersmith and Fulham 020A","6175","2","218","1","1"
"E01003576","Newham 002A","6195","2","219","1","1"
"E01001758","Hackney 016D","6197","2","220","1","1"
"E01001115","Croydon 015B","6212","2","221","1","1"
"E01002810","Islington 003F","6214","2","222","1","1"
"E01032569","Croydon 045E","6218","2","223","1","1"
"E01002737","Islington 005D","6219","2","224","1","1"
"E01000901","Camden 007D","6224","2","225","1","1"
"E01004289","Tower Hamlets 016C","6235","2","226","1","1"
"E01002280","Havering 004A","6272","2","227","1","1"
"E01001900","Hammersmith and Fulham 013E","6278","2","228","1","1"
"E01000034","Barking and Dagenham 003A","6293","2","229","1","1"
"E01004268","Tower Hamlets 012E","6295","2","230","1","1"
"E01001414","Enfield 004E","6302","2","231","1","1"
"E01004407","Waltham Forest 013A","6319","2","232","1","1"
"E01004199","Tower Hamlets 002C","6339","2","233","1","1"
"E01000957","Camden 019C","6372","2","234","1","1"
"E01001603","Greenwich 031D","6383","2","235","1","1"
"E01001742","Hackney 008A","6387","2","236","1","1"
"E01002856","Kensington and Chelsea 004E","6401","2","237","1","1"
"E01001079","Croydon 036B","6454","2","238","1","1"
"E01001172","Croydon 028D","6463","2","239","1","1"
"E01004300","Tower Hamlets 022B","6478","2","240","1","1"
"E01032513","Westminster 010G","6482","2","241","1","1"
"E01001809","Hackney 001B","6483","2","242","1","1"
"E01004756","Westminster 006E","6488","2","243","1","1"
"E01001773","Hackney 025E","6489","2","244","1","1"
"E01001820","Hackney 024E","6518","2","245","1","1"
"E01001055","Croydon 032B","6524","2","246","1","1"
"E01004308","Tower Hamlets 015C","6526","2","247","1","1"
"E01004264","Tower Hamlets 010C","6527","2","248","1","1"
"E01000065","Barking and Dagenham 007A","6540","2","249","1","1"
"E01032777","Tower Hamlets 035A","6544","2","250","1","1"
"E01002521","Hillingdon 016C","6545","2","251","1","1"
"E01000941","Camden 029D","6576","2","252","1","1"
"E01004003","Southwark 023B","6577","2","253","1","1"
"E01033938","Brent 027H","6588","2","254","1","1"
"E01002710","Islington 019D","6589","2","255","1","1"
"E01000086","Barking and Dagenham 013F","6594","2","256","1","1"
"E01004628","Wandsworth 022A","6595","2","257","1","1"
"E01034145","Croydon 024G","6597","2","258","1","1"
"E01004235","Tower Hamlets 008A","6624","2","259","1","1"
"E01001884","Hammersmith and Fulham 017E","6631","2","260","1","1"
"E01034479","Barking and Dagenham 021G","6634","2","261","1","1"
"E01003921","Southwark 021C","6636","2","262","1","1"
"E01000934","Camden 020D","6637","2","263","1","1"
"E01034150","Croydon 046D","6645","2","264","1","1"
"E01002751","Islington 005E","6667","2","265","1","1"
"E01002099","Haringey 008A","6681","2","266","1","1"
"E01002870","Kensington and Chelsea 005A","6695","2","267","1","1"
"E01002793","Islington 016F","6697","2","268","1","1"
"E01003256","Lewisham 028A","6711","2","269","1","1"
"E01001911","Hammersmith and Fulham 015D","6713","2","270","1","1"
"E01001791","Hackney 015D","6722","2","271","1","1"
"E01000374","Bexley 019A","6735","2","272","1","1"
"E01003188","Lambeth 009E","6753","3","273","1","1"
"E01004033","Southwark 007C","6755","3","274","1","1"
"E01001740","Hackney 014A","6757","3","275","1","1"
"E01034173","Greenwich 005F","6789","3","276","1","1"
